Trial:	c2_accelerometer_t1.txt
Phone/Tablet Model:	Samsung SM-A515F

Sensor Information
Name:	STM LSM6DSL Accelerometer
Maximum Range:	78.4532m/s²
Resolution:	0.0023942017m/s²

Generated by SensorData, Version1.8.3.4
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Unix Time (ms since Jan 1, 1970)	X	Y	Z
1666033460559	-0.38546648621559143	6.615179061889648	7.283161640167236
1666033460580	-0.49320554733276367	6.825869083404541	6.864176273345947
1666033460599	0.5195417404174805	6.311115741729736	7.163451671600342
1666033460619	1.1516109704971313	5.609614372253418	7.4770917892456055
1666033460640	1.316810965538025	5.5760955810546875	7.757213592529297
1666033460660	1.235408067703247	5.621585369110107	7.812280178070068
1666033460681	1.2401964664459229	5.664681434631348	8.04930591583252
1666033460709	1.1971008777618408	5.688623428344727	7.843404769897461
1666033460719	1.213860273361206	5.846640586853027	7.661445617675781
1666033460740	0.7637503147125244	5.937620162963867	7.048529624938965
1666033460759	0.3711012601852417	6.071695327758789	6.919242858886719
1666033460779	0.4572925269603729	6.229712963104248	7.0341644287109375
1666033460800	0.4692635238170624	6.265625953674316	6.833051681518555
1666033460819	0.48602294921875	6.332663536071777	6.8809356689453125
1666033460839	0.8355764150619507	6.102819919586182	6.964732646942139
1666033460859	0.9097966551780701	5.92325496673584	7.113173484802246
1666033460879	0.6416460275650024	6.071695327758789	7.053318023681641
1666033460899	0.5722141861915588	6.1315507888793945	6.998251438140869
1666033460920	0.5363011956214905	6.1267619132995605	6.9910688400268555
1666033460939	0.5602431893348694	6.191405773162842	7.3885064125061035
1666033460959	0.40940847992897034	6.311115741729736	7.4770917892456055
1666033460979	0.7015010714530945	6.361393928527832	7.745242595672607
1666033460999	0.8355764150619507	6.222530364990234	7.709329605102539
1666033461019	0.9289502501487732	6.203376770019531	7.704541206359863
1666033461041	0.8475474119186401	6.270414352416992	7.903259754180908
1666033461063	0.8331822156906128	6.27280855178833	8.152256965637207
1666033461080	0.7541735172271729	6.184223175048828	7.850587368011475
1666033461100	0.8259995579719543	6.224924564361572	7.824251174926758
1666033461120	0.6224924325942993	6.210559368133545	7.872135162353516
1666033461138	0.5099649429321289	6.2632317543029785	7.9176249504089355
1666033461161	0.2322375625371933	6.473921298980713	7.264008045196533
1666033461179	0.49320554733276367	6.596025466918945	7.249642848968506
1666033461200	0.33279404044151306	6.356605529785156	7.5201873779296875
1666033461220	0.36152446269989014	6.3949127197265625	7.783549785614014
1666033461240	0.090979665517807	6.40927791595459	7.618350028991699
1666033461260	0.4213795065879822	6.392518520355225	7.7763671875
1666033461279	0.569819986820221	6.023811340332031	7.805097579956055
1666033461301	0.6320692300796509	5.784391403198242	8.288725852966309
1666033461319	0.8379706144332886	5.566518783569336	8.815450668334961
1666033461341	1.2090718746185303	5.257667064666748	9.583989143371582
1666033461359	1.3503297567367554	5.07570743560791	9.744400978088379
1666033461380	1.2497732639312744	5.2480902671813965	8.815450668334961
1666033461402	1.1348515748977661	5.48272180557251	7.7213006019592285
1666033461418	0.9145850539207458	5.568912982940674	7.3238630294799805
1666033461438	1.01753568649292	5.547365188598633	7.9846625328063965
1666033461460	0.8475474119186401	5.461174011230469	8.437167167663574
1666033461482	0.849941611289978	5.609614372253418	8.396465301513672
1666033461499	1.0558429956436157	5.628767967224121	8.508993148803711
1666033461519	1.1252747774124146	5.657498836517334	8.580819129943848
1666033461539	1.2186486721038818	5.726930618286133	8.585607528686523
1666033461559	1.2449848651885986	5.717353820800781	8.520963668823242
1666033461579	1.2761094570159912	5.74129581451416	8.415618896484375
1666033461601	1.2617442607879639	5.872976779937744	8.233659744262695
1666033461619	1.2545616626739502	5.999869346618652	8.293514251708984
1666033461640	1.0773907899856567	5.9974751472473145	8.35097599029541
1666033461659	0.8379706144332886	6.129156112670898	7.970297336578369
1666033461680	0.8092401623725891	6.469132900238037	7.841010570526123
1666033461699	0.5626373887062073	6.8162922859191895	7.848193168640137
1666033461719	0.2346317619085312	7.33583402633667	7.845798969268799
1666033461740	-0.09576806426048279	7.848193168640137	7.910442352294922
1666033461759	-0.5482721924781799	8.329427719116211	8.449137687683105
1666033461779	-0.524330198764801	8.614337921142578	8.628703117370605
1666033461799	-0.9097966551780701	8.24084186553955	9.255983352661133
1666033461822	-0.5985504388809204	7.824251174926758	9.677363395690918
1666033461839	0.2322375625371933	7.386112213134766	8.904036521911621
1666033461860	0.4596867263317108	7.15387487411499	8.425195693969727
1666033461880	0.08140286058187485	7.137115478515625	8.640673637390137
1666033461901	-0.31364041566848755	7.333439826965332	7.750030994415283
1666033461918	-0.4884171485900879	6.947973251342773	5.837063789367676
1666033461946	0.4381389021873474	6.244078159332275	5.257667064666748
1666033461958	1.4389152526855469	5.094861030578613	5.748478412628174
1666033461980	2.6431987285614014	4.299986362457275	7.304709434509277
1666033461998	3.361459255218506	3.485957622528076	8.11634349822998
1666033462018	3.7038300037384033	3.6607344150543213	7.601590633392334
1666033462043	2.2146365642547607	4.268861770629883	5.228936672210693
1666033462060	1.6160861253738403	5.085284233093262	3.9480385780334473
1666033462079	0.912190854549408	4.371812343597412	4.043806552886963
1666033462099	3.3518824577331543	3.6846764087677	5.92325496673584
1666033462119	5.094861030578613	2.612074136734009	6.234501361846924
1666033462139	5.0900726318359375	2.075772762298584	5.568912982940674
1666033462158	3.423708438873291	4.108449935913086	5.3797712326049805
1666033462180	2.2888567447662354	5.9088897705078125	5.781997203826904
1666033462198	0.26575639843940735	5.803544998168945	6.615179061889648
1666033462218	1.8387469053268433	5.12119722366333	7.661445617675781
1666033462239	2.494758129119873	3.847482204437256	6.392518520355225
1666033462260	3.9217023849487305	2.6886885166168213	6.861782073974609
1666033462282	4.393360137939453	2.454056739807129	7.65186882019043
1666033462299	3.620033025741577	2.5115175247192383	7.457938194274902
1666033462319	3.512293815612793	2.8371291160583496	7.994239330291748
1666033462339	3.205836057662964	2.75812029838562	8.365341186523438
1666033462359	3.0861260890960693	2.2146365642547607	8.307879447937012
1666033462378	2.6431987285614014	2.0685901641845703	8.971074104309082
1666033462400	1.824381709098816	2.1164743900299072	9.27034854888916
1666033462418	1.338358759880066	2.0638017654418945	9.344569206237793
1666033462444	1.7741034030914307	1.9584569931030273	9.502586364746094
1666033462458	2.3702597618103027	1.5873557329177856	9.782708168029785
1666033462477	1.455674648284912	1.5203180313110352	8.20492935180664
1666033462498	0.8331822156906128	2.027888774871826	8.71728801727295
1666033462518	-0.2537853717803955	2.5091233253479004	9.0859956741333
1666033462539	-0.6392518281936646	2.674323320388794	9.469067573547363
1666033462558	0.3208230137825012	3.0550012588500977	10.11789608001709
1666033462579	0.002394201699644327	2.5091233253479004	8.983044624328613
1666033462599	0.8403648138046265	2.497152328491211	8.489839553833008
1666033462618	-0.06224924325942993	1.7860745191574097	6.842628479003906
1666033462642	0.1149216815829277	2.2816741466522217	8.695740699768066
1666033462658	-0.24420857429504395	2.169146776199341	9.938331604003906
1666033462678	-0.06224924325942993	2.013523578643799	11.281478881835938
1666033462697	-0.33997663855552673	1.7334020137786865	10.975020408630371
1666033462719	-0.5339069962501526	1.359906554222107	10.070012092590332
1666033462738	-0.30885201692581177	1.0869675874710083	9.327810287475586
1666033462758	2.205059766769409	1.6615760326385498	10.429142951965332
1666033462778	-0.24899697303771973	0.7493851184844971	9.459490776062012
1666033462798	-0.8403648138046265	1.2258312702178955	10.44350814819336
1666033462818	-2.207453966140747	1.5753847360610962	10.15141487121582
1666033462838	-1.9800047874450684	1.094150185585022	11.437101364135742
1666033462858	-1.1013327836990356	0.33997663855552673	11.798625946044922
1666033462878	-0.7230489253997803	0.608127236366272	11.544840812683105
1666033462897	1.4652514457702637	2.4660277366638184	12.069170951843262
1666033462921	-3.064578056335449	2.231395959854126	8.865729331970215
1666033462938	-3.579331636428833	2.1045033931732178	8.401253700256348
1666033462958	-1.4413094520568848	1.3479355573654175	9.071630477905273
1666033462978	-2.118868589401245	0.40940847992897034	11.21444034576416
1666033462998	-1.5155296325683594	1.5825673341751099	11.836933135986328
1666033463017	-2.2361843585968018	1.745373010635376	10.237606048583984
1666033463038	-2.0159177780151367	1.577778935432434	8.75080680847168
1666033463058	-1.0534487962722778	1.216254472732544	8.99740982055664
1666033463078	-0.6703764796257019	1.015141487121582	8.360552787780762
1666033463099	0.14844051003456116	1.0438719987869263	10.977415084838867
1666033463118	-0.2322375625371933	1.455674648284912	11.197681427001953
1666033463138	-0.8978256583213806	1.920149803161621	10.431536674499512
1666033463158	-1.0223240852355957	2.233790159225464	8.856152534484863
1666033463179	-1.1085153818130493	2.1930887699127197	7.024587631225586
1666033463197	-0.3280056416988373	1.8579005002975464	6.426037311553955
1666033463218	0.26336219906806946	1.455674648284912	8.394071578979492
1666033463237	0.6991068720817566	1.2282254695892334	10.338163375854492
1666033463258	0.6129156351089478	1.0989385843276978	10.24239444732666
1666033463278	0.1843535304069519	1.3000515699386597	8.923190116882324
1666033463298	-0.8451532125473022	1.7693150043487549	8.951920509338379
1666033463318	-0.047884032130241394	2.0470423698425293	8.98543930053711
1666033463339	-0.8307880163192749	0.9457096457481384	7.8098859786987305
1666033463359	0.8930372595787048	0.7422025203704834	9.725247383117676
1666033463379	0.646434485912323	0.8140285611152649	10.508151054382324
1666033463403	-0.8451532125473022	1.4748282432556152	9.38048267364502
1666033463418	-2.4229321479797363	2.229001760482788	8.10437297821045
1666033463438	-3.028665065765381	1.6376339197158813	7.486668586730957
1666033463471	-2.1284453868865967	1.0271124839782715	8.65743350982666
1666033463477	-0.751779317855835	0.7948749661445618	13.287819862365723
1666033463497	-3.6607344150543213	1.091755986213684	11.769895553588867
1666033463517	-2.3702597618103027	1.9919757843017578	14.192827224731445
1666033463537	-1.4077905416488647	3.3710360527038574	12.076353073120117
1666033463557	-0.33518823981285095	3.28963303565979	9.854534149169922
1666033463598	0.10295066982507706	1.6400281190872192	4.572925090789795
1666033463598	-0.06464344263076782	1.4484920501708984	6.818686485290527
1666033463617	-0.22744916379451752	1.3192051649093628	10.680533409118652
1666033463638	0.4572925269603729	1.335964560508728	11.075576782226562
1666033463657	0.7829039692878723	1.3766659498214722	8.152256965637207
1666033463677	0.009576806798577309	1.9584569931030273	8.2312650680542
1666033463697	0.09576806426048279	2.1715409755706787	10.433931350708008
1666033463717	-0.24899697303771973	1.7741034030914307	8.40843677520752
1666033463736	1.0558429956436157	1.3527239561080933	9.59596061706543
1666033463757	-0.6057330369949341	0.1388636976480484	10.304644584655762
1666033463778	-0.19393034279346466	1.2210428714752197	9.890447616577148
1666033463798	-0.21547815203666687	2.2002713680267334	9.593565940856934
1666033463817	-1.1683704853057861	2.477998733520508	9.44991397857666
1666033463841	-0.6536170840263367	2.849100112915039	10.345345497131348
1666033463858	-1.192312479019165	2.456450939178467	9.801861763000488
1666033463878	0.26096799969673157	1.3215993642807007	8.724471092224121
1666033463898	0.9002198576927185	0.5315127968788147	8.65743350982666
1666033463918	0.2082955539226532	0.7709329724311829	9.059659004211426
1666033463937	0.07422025501728058	1.2186486721038818	9.174580574035645
1666033463957	-0.6607996821403503	1.9512743949890137	9.746794700622559
1666033463976	-0.7038952708244324	2.0590133666992188	10.237606048583984
1666033463997	-0.30885201692581177	1.7286136150360107	10.122684478759766
1666033464016	0.8451532125473022	1.2186486721038818	10.383652687072754
1666033464037	0.7158663272857666	1.3192051649093628	10.335768699645996
1666033464056	-0.5171475410461426	1.4245500564575195	9.801861763000488
1666033464077	0.4141969084739685	1.3407529592514038	8.121131896972656
1666033464098	0.7805097699165344	1.1755530834197998	10.010157585144043
1666033464117	0.9624691009521484	1.0462661981582642	10.47702693939209
1666033464137	-1.8507179021835327	-1.0223240852355957	4.1874589920043945
1666033464157	1.3072341680526733	0.6655880808830261	12.567164421081543
1666033464178	-0.011971008032560349	0.9864110946655273	9.785101890563965
1666033464198	-0.7422025203704834	0.8667010068893433	8.667010307312012
1666033464219	-0.15801730751991272	1.0438719987869263	9.847352027893066
1666033464236	0.4381389021873474	1.7884687185287476	10.515334129333496
1666033464264	-0.5051765441894531	0.5937620401382446	9.782708168029785
1666033464278	-1.0965443849563599	0.9624691009521484	10.196905136108398
1666033464298	-0.047884032130241394	0.5793967843055725	9.289502143859863
1666033464317	-0.08379705995321274	1.0965443849563599	9.655815124511719
1666033464337	0.05746084079146385	1.1061211824417114	10.33098030090332
1666033464357	-0.004788403399288654	0.9169792532920837	9.761159896850586
1666033464378	0.3711012601852417	1.2018892765045166	9.533711433410645
1666033464399	-0.019153613597154617	1.7310078144073486	9.339780807495117
1666033464417	-0.2753331959247589	1.800439715385437	9.14345645904541
1666033464444	-0.3423708379268646	1.3766659498214722	9.105149269104004
1666033464458	0.14604631066322327	1.0031704902648926	9.320627212524414
